sample_period,date,site,transect,aphid_presence,gps,distance,bromus inermis,thinopyrum intermedium ssp intermedium,alopecurus pratensis,arrhenatherum elatius,phalaris arundinacea,bromus tectorum,pseudoroegneria spicata,aegilops cylindrica,agropyron cristatum,agrostis stolonifera,alopecurus arundinaceus,avena fatua,bromus hordeaceus,bromus arvensis,bromus marginatus,bromus japonicus,bromus sterilis,b. marginatus/ b. hordaceus,b. inermis/ a. pratensis,bromus undet.,calamagrostis rubescens,carex geyeri,carex hoodii,carex microptera,carex undet.,dactylis glomerata,danthonia californica,deschampsia elongata,elymus trachycaulus ssp trachycaulus,elymus glaucus ssp glaucus,elymus lanceolatus ssp lancelatus,elymus repens,elymus undet.,festuca idahoensis,festuca occidentalis,festuca rubra,festuca undet.,p. spicata/f. idahoensis,hordeum murinum ssp glaucum,juncus saximontanus,juncus undet.,koeleria macrantha,leymus cinereus,lolium perenne,pascopyrum smithii,phleum pratense,poa pratensis,poa compressa,poa secunda,poa bulbosa ssp vivipara,p. compressa/p. pratensis,schedonorous arundinaceus,secale cereale,taeniatherum caput-medusae,thinopyrum intermedium ssp barbulatum,triticum aestivum,ventenata dubia,vulpia bromoides,vulpia myuros,Unknown,Unknown green stringy bunchgrass (S2 is this greener thinner needle?),unknown wheatgrass,Dainty TBD
s2,6/15/2021,JW trail,2,,,7_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,2,,,8_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,2,,,9_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,3,no,"47.2332271, -117.3755372",0_1,40,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,3,,,1_2,50,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,3,,,2_3,70,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,3,,,3_4,80,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,3,,,4_5,20,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,3,,,5_6,50,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,3,,,6_7,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,3,,,7_8,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,3,,,8_9,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,3,,,9_10,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,4,no,"47.2330140, -117.3755999",0_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,4,,,1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,4,,,2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,4,,,3_4,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,4,,,4_5,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,4,,,5_6,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,4,,,6_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,4,,,7_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,4,,,8_9,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,4,,,9_10,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,5,no,"47.2326613, -117.3755429",0_1,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,5,,,1_2,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,5,,,2_3,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,5,,,3_4,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,5,,,4_5,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,5,,,5_6,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,5,,,6_7,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,5,,,7_8,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,5,,,8_9,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,5,,,9_10,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,6,no,"47.2321279, -117.3755563",0_1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,
s2,6/15/2021,JW trail,6,,,1_2,100,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/15/2021,JW trail,6,,,2_3,100,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
s2,6/15/2021,JW trail,6,,,3_4,60,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,
s2,6/15/2021,JW trail,6,,,4_5,20,,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,
s2,6/15/2021,JW trail,6,,,5_6,30,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,
s2,6/15/2021,JW trail,6,,,6_7,30,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,
s2,6/15/2021,JW trail,6,,,7_8,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,
s2,6/15/2021,JW trail,6,,,8_9,,,70,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
s2,6/15/2021,JW trail,6,,,9_10,,,100,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
s2,6/16/2021,Steptoe,1,no,"47.0369622, -117.2970889",0_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,1,,,1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,1,,,2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,1,,,3_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,1,,,4_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,1,,,5_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,1,,,6_7,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,10,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,1,,,7_8,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,20,,,70,,,,,,,,,,,,10,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,1,,,8_9,,,,,,,,,,,,,,10,,,,,,,,20,,,,,,,,,,,,20,,,50,,,,,,,,,,,,,,,,,,,,,,,40,,,
s2,6/16/2021,Steptoe,1,,,9_10,,,,,,,,,,,,,,50,,,,,,,,40,,,,,,,,,,,,10,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,2,no,"47.0366350, -117.2974403",0_1,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,20,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,2,,,1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,2,,,2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,2,,,3_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,2,,,4_5,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,2,,,5_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,2,,,6_7,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,40,,,40,,,,,,,,,,,,,,,,,,,,,,,30,,,
s2,6/16/2021,Steptoe,2,,,7_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,70,,,,,,,,,,,,,,,,,,,,,,,20,,,
s2,6/16/2021,Steptoe,2,,,8_9,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,20,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,2,,,9_10,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,10,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,3,no,"47.0361387, -117.2969535",0_1,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,3,,,1_2,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,3,,,2_3,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,3,,,3_4,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,3,,,4_5,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,3,,,5_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,3,,,6_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,3,,,7_8,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,80,,,,,20,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,3,,,8_9,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,3,,,9_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,4,yes,"47.0358259, -117.2963409",0_1,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,60,,,,,30,,,,,20,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,4,,,1_2,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,70,,,,,,,,,,,,10,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,4,,,2_3,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,4,,,3_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,4,,,4_5,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,80,,,,,10,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,4,,,5_6,,,,,,,,,,,,,,10,,,,,,,,20,,,,,,,,,,,,40,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,4,,,6_7,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,60,,,,,10,,,,,10,,,,,,,,,,,,,20,,,
s2,6/16/2021,Steptoe,4,,,7_8,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,10,,,90,,,,,,,,,,10,,,,,,,,,,,,,40,,,
s2,6/16/2021,Steptoe,4,,,8_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,4,,,9_10,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,100,,,,,,,,,,20,,,,,,,,,,,,,10,,,
s2,6/16/2021,Steptoe,5,no,"47.0364189, -117.2964502",0_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,40,,,
s2,6/16/2021,Steptoe,5,,,1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,100,,,
s2,6/16/2021,Steptoe,5,,,2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,10,,,
s2,6/16/2021,Steptoe,5,,,3_4,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,5,,,4_5,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,60,,,,,,,,,,10,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,5,,,5_6,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,20,,,
s2,6/16/2021,Steptoe,5,,,6_7,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,50,,,
s2,6/16/2021,Steptoe,5,,,7_8,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,5,,,8_9,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,5,,,9_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,10,,,,,,,,,,,,,100,,,
s2,6/16/2021,Steptoe,6,no,"47.0367212, -117.2969350",0_1,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,6,,,1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,50,,,
s2,6/16/2021,Steptoe,6,,,2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,30,,,
s2,6/16/2021,Steptoe,6,,,3_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,10,,,
s2,6/16/2021,Steptoe,6,,,4_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,10,,,,,,,,,,,,,20,,,
s2,6/16/2021,Steptoe,6,,,5_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,30,,,
s2,6/16/2021,Steptoe,6,,,6_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,6,,,7_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,6,,,8_9,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,20,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Steptoe,6,,,9_10,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,30,,,60,,,,,,,,,,,,,,,,,,,,,,,20,,,
s2,6/16/2021,Kambitsch,1,no,"46.5842074, -116.9466798",0_1,30,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,
s2,6/16/2021,Kambitsch,1,,,1_2,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,100,,,
s2,6/16/2021,Kambitsch,1,,,2_3,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,1,,,3_4,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,1,,,4_5,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,1,,,5_6,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,
s2,6/16/2021,Kambitsch,1,,,6_7,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,100,,,
s2,6/16/2021,Kambitsch,1,,,7_8,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,
s2,6/16/2021,Kambitsch,1,,,8_9,30,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,
s2,6/16/2021,Kambitsch,1,,,9_10,50,70,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,2,no,"46.5844296, -116.9465939",0_1,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,40,,,
s2,6/16/2021,Kambitsch,2,,,1_2,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,2,,,2_3,,20,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,2,,,3_4,,10,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,50,,,
s2,6/16/2021,Kambitsch,2,,,4_5,,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,
s2,6/16/2021,Kambitsch,2,,,5_6,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,
s2,6/16/2021,Kambitsch,2,,,6_7,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,
s2,6/16/2021,Kambitsch,2,,,7_8,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,
s2,6/16/2021,Kambitsch,2,,,8_9,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,
s2,6/16/2021,Kambitsch,2,,,9_10,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,
s2,6/16/2021,Kambitsch,3,no,"46.5847227, -116.9465956",0_1,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,3,,,1_2,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,3,,,2_3,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,3,,,3_4,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,3,,,4_5,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,3,,,5_6,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,3,,,6_7,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,3,,,7_8,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,3,,,8_9,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,3,,,9_10,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,4,no,NA,0_1,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,4,,,1_2,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,4,,,2_3,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,
s2,6/16/2021,Kambitsch,4,,,3_4,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,
s2,6/16/2021,Kambitsch,4,,,4_5,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,
s2,6/16/2021,Kambitsch,4,,,5_6,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,4,,,6_7,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,4,,,7_8,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,4,,,8_9,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,4,,,9_10,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,5,no,"46.5852838, -116.9463911",0_1,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2,6/16/2021,Kambitsch,5,,,1_2,,,80,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,
s2,6/16/2021,Kambitsch,5,,,2_3,,20,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,
s2,6/16/2021,Kambitsch,5,,,3_4,,30,30,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,
